Date,Price,CVol,Return,Open,High,Low,Spread,Diff,5ma,10ma,5std
06/28/12,81.29,70760550,-0.95,81.67,82.00,80.80,0.014743853,-0.004926062,-0.295120401,-0.037531644,1.126972265
06/27/12,82.07,50764770,0.43,82.14,82.39,81.70,0.008389886,0.00520076,-0.38097356,0.046323591,1.202992159
06/26/12,81.72,69187490,0.22,81.62,82.07,81.05,0.012516847,0.000989859,-0.524331323,-0.066368296,1.121758413
06/25/12,81.54,76088664,-1.95,82.47,82.83,81.48,0.01652171,-0.008245955,-0.512832006,-0.001080278,1.131557823
06/22/12,83.16,71186290,0.77,82.72,83.17,82.20,0.011630342,0.002371617,0.282447411,0.035973153,1.261296101
06/21/12,82.52,81626230,-1.38,83.63,84.03,82.49,0.018661113,-0.000513879,0.220057113,0.109709506,1.238859171
06/20/12,83.68,89789625,-0.28,84.03,84.18,82.97,0.014426136,0.001362081,0.473620742,0.252050892,0.918298705
06/19/12,83.92,90350950,0.28,83.34,84.29,83.30,0.011746549,-0.004062899,0.391594731,0.433794852,1.01602148
06/18/12,83.68,110102780,2.03,81.57,83.98,81.48,0.029908873,-0.005521432,0.51067145,0.38009726,1.034144595
06/15/12,82.02,83813375,0.45,81.57,82.09,81.36,0.008830804,-0.000927356,-0.210501105,0.236006268,0.965500756
06/14/12,81.65,86460290,-0.11,81.61,81.93,81.04,0.010917956,-0.001608008,-0.000638101,-0.099240721,1.225366393
06/13/12,81.74,73443230,-0.69,82.07,82.64,81.48,0.014156795,-0.002846301,0.030481042,-0.113093198,1.22386632
06/12/12,82.31,108894940,0.87,82.07,82.37,80.96,0.017217454,0.005760106,0.475994973,0.07690358,1.297331619
06/11/12,81.60,147815700,-1.58,83.96,84.07,81.52,0.031286617,0.01275155,0.24952307,0.167029131,1.309343483
06/08/12,82.90,86872870,1.50,81.66,82.94,81.29,0.019961374,-0.000209931,0.682513642,0.271102094,0.821539564
06/07/12,81.67,94993140,0.05,82.47,82.47,81.50,0.011928969,0.0102019,-0.197843341,0.028838465,1.655761708
06/06/12,81.64,100362290,1.53,81.11,81.98,80.79,0.014611608,0.008777144,-0.256667437,0.268288662,1.650170584
06/05/12,80.40,97053380,-0.26,80.18,80.92,79.76,0.014462487,-0.00535174,-0.322187814,0.038167066,1.565671018
06/04/12,80.61,139247140,0.59,80.21,81.07,78.36,0.03367061,0.000909143,0.084535192,0.646639701,1.828380499
06/01/12,80.14,130245070,-2.90,81.31,81.81,80.07,0.021622462,-0.01483397,-0.140309453,0.592721187,1.820058367
05/31/12,82.53,122977610,-0.25,82.96,83.07,81.64,0.017378387,0.002710828,0.255520272,0.590299569,1.169412228
05/30/12,82.74,132355220,1.21,81.31,82.86,80.94,0.023188218,-0.005364583,0.793244761,0.486902403,1.461346278
05/29/12,81.75,95126350,1.77,81.56,82.00,80.76,0.015185096,0.015312508,0.398521947,0.275864668,1.58351845
05/25/12,80.33,82116580,-0.54,80.66,80.84,79.78,0.013121406,-0.001291233,1.20874421,-0.05143818,2.928778833
05/24/12,80.76,124049516,-0.92,82.27,82.36,80.18,0.027011392,0.009306567,1.325751828,-0.064620343,2.852338231
05/23/12,81.51,146224400,2.44,79.64,81.83,79.03,0.034299643,0.000951649,0.925078866,0.050762503,3.344615852
05/22/12,79.57,173696730,-0.77,81.36,81.98,78.94,0.038242722,0.014734196,0.180560046,-0.175636684,3.337407055
05/21/12,80.18,157772780,5.83,76.36,80.22,76.29,0.0489773,0.007767996,0.153207389,-0.12167575,3.347668381
05/18/12,75.77,183072470,0.05,76.28,77.63,74.60,0.040027872,0.007243756,-1.31162057,-0.629441408,1.077642359
05/17/12,75.73,179304700,-2.92,77.90,78.21,75.73,0.032785067,-0.001400961,-1.454992513,-0.919143721,0.881126494
05/16/12,78.01,140223860,-1.28,79.15,79.56,77.29,0.02902537,0.001590853,-0.82355386,-0.697958236,0.67417763
05/15/12,79.02,119076650,-0.90,80.21,80.46,78.82,0.020734968,0.005786343,-0.531833413,-0.503562474,0.738402371
05/14/12,79.75,88156100,-1.50,80.37,81.07,79.66,0.01775293,-0.007305341,-0.396558888,-0.444775151,0.714597685
05/11/12,80.96,99886350,-0.67,80.71,82.07,80.62,0.017857403,-0.009675366,0.052737753,-0.61038521,0.531647871
05/10/12,81.50,83317770,0.24,82.08,82.27,81.21,0.013039052,0.00948735,-0.38329493,-0.620945685,1.420817441
05/09/12,81.31,120175930,0.18,80.53,82.00,80.12,0.023064359,-0.007884702,-0.572362613,-0.682193253,1.380218748
05/08/12,81.17,124312710,-0.23,81.37,81.64,79.82,0.022475325,0.000175602,-0.475291534,0.187618771,1.460729157
05/07/12,81.35,115073210,0.75,80.21,81.82,80.18,0.020264266,-0.00663418,-0.492991413,0.010693252,1.45752055
05/04/12,80.75,132497390,-2.85,82.44,82.62,80.74,0.023334811,-0.008146935,-1.273508172,-0.08648112,1.657765095
05/03/12,83.12,97637050,-0.71,84.36,84.49,82.90,0.019078132,0.00771369,-0.85859644,-0.047837285,1.405627616
05/02/12,83.71,106906020,0.66,82.89,83.91,82.69,0.014573709,-0.003246697,-0.792023894,-0.320404083,1.422214666
05/01/12,83.16,152749520,-0.32,83.56,85.25,83.03,0.02667792,0.001575533,0.850529076,-0.408846114,4.634732332
04/30/12,83.43,126535010,-3.15,85.40,85.49,83.29,0.026370827,-0.008623582,0.514377917,0.132545709,4.798616114
04/27/12,86.14,101692490,-0.77,86.44,86.60,85.79,0.009419527,-0.00432779,1.100545932,0.033251545,4.400979374
04/26/12,86.81,134016250,-0.38,87.75,87.81,86.02,0.020668026,0.007,0.76292187,-0.17105303,4.638997805
04/25/12,87.14,226427660,8.87,87.95,88.29,86.57,0.019672134,0.098798713,0.151215729,-0.188122661,5.013435783
04/24/12,80.04,269099800,-2.00,80.37,81.10,79.29,0.022649298,-0.015899979,-1.668221304,-1.111178798,1.4175107
04/23/12,81.67,241629480,-0.22,81.52,82.38,79.52,0.035070893,-0.004136252,-0.249286498,-1.033864497,3.302727638
04/20/12,81.85,257743780,-2.46,84.48,84.95,81.49,0.042235416,0.006707078,-1.034042843,-0.971284303,3.733152825
04/19/12,83.92,208678390,-3.44,85.75,86.39,83.50,0.034406933,-0.013347913,-1.10502793,-0.575045795,3.770271894
04/18/12,86.91,238632450,-0.22,87.67,88.61,86.10,0.028832625,0.006593341,-0.52746105,-0.31109723,3.538042678
04/17/12,87.10,256371480,5.10,82.71,87.14,81.70,0.06247336,-0.002051264,-0.554136291,-0.115990291,3.535675884
04/16/12,82.88,262696060,-4.15,87.15,87.18,82.61,0.055211828,0.007980506,-1.818442495,-0.307464285,1.622040855
04/13/12,86.46,214911060,-2.82,89.16,89.24,86.22,0.035011565,0.002151693,-0.908525762,-0.06180148,1.213824025
04/12/12,88.97,153582160,-0.55,89.29,90.19,88.64,0.017390127,-0.001916292,-0.04506366,0.09420016,1.040500206
04/11/12,89.46,174152780,-0.36,90.89,90.98,89.05,0.021602858,0.012348076,-0.09473341,0.200074496,1.075823449
04/10/12,89.78,222422470,-1.22,91.42,92.00,89.43,0.028642479,0.005815491,0.322155709,0.359280919,1.324245178
04/09/12,90.89,149384050,0.40,89.45,91.41,89.33,0.022853394,-0.011914514,1.203513926,0.665094727,1.493291032
04/05/12,90.53,160318810,1.50,89.57,90.67,89.06,0.017769204,0.004276625,0.784922803,0.569959351,1.986039648
04/04/12,89.19,143245130,-0.80,89.19,89.41,88.14,0.014191731,-0.007897457,0.23346398,0.367426231,2.116097712
04/03/12,89.90,208638360,1.73,89.61,90.32,88.93,0.015413414,0.014014822,0.494882402,0.389935981,2.036345956
04/02/12,88.38,149586420,3.18,85.98,88.40,85.77,0.029726943,0.003802919,0.396406128,0.297987395,1.972716037
03/30/12,85.65,182759420,-1.69,86.97,87.22,85.42,0.021049083,-0.0017872,0.126675528,0.244959544,1.541660292
03/29/12,87.12,152059450,-1.26,87.54,88.08,86.75,0.015298511,-0.007836437,0.3549959,0.414185555,1.264947837
03/28/12,88.23,163864880,0.51,88.34,88.78,87.19,0.018036997,0.006346843,0.501388481,0.471644809,1.057114811
03/27/12,87.78,151782110,1.24,86.60,88.04,86.58,0.016632062,-0.001317992,0.28498956,0.798648372,1.160359702
03/26/12,86.71,148934230,1.83,85.68,86.74,85.04,0.019588825,0.006274692,0.199568662,0.966751026,1.086235467
03/23/12,85.15,107621850,-0.55,85.78,85.97,84.91,0.012413388,0.00191871,0.363243559,0.908659734,1.408025958
03/22/12,85.62,156032860,-0.52,85.40,86.36,85.08,0.014966478,-0.007834004,0.47337521,1.022226538,1.33866683
03/21/12,86.07,161010360,-0.57,86.11,87.09,85.92,0.013676373,-0.005313882,0.441901136,1.287605029,1.369488253
03/20/12,86.57,204167030,0.81,85.64,86.70,83.14,0.041091843,-0.002645059,1.312307184,1.352813426,1.859960763
03/19/12,85.87,225308780,2.65,85.48,85.97,84.15,0.021161287,0.021859026,1.73393339,1.217569752,1.953784908
03/16/12,83.65,206371890,0.00,83.53,84.17,82.57,0.019126614,-0.001434584,1.454075908,0.731879708,1.888511735
03/15/12,83.65,289917720,-0.68,85.66,85.72,82.65,0.036648746,0.017012143,1.571077865,0.744749792,1.791675076
03/14/12,84.23,354709720,3.78,82.58,84.96,82.20,0.032769028,0.017514602,2.133308922,0.850357275,1.274346293
03/13/12,81.16,172712670,2.92,79.65,81.17,79.39,0.021879899,0.010036186,1.393319668,0.60355504,1.146136848
03/12/12,78.86,101820030,1.25,78.43,78.86,78.14,0.009058025,0.006992296,0.701206113,0.495433293,1.035825841
03/09/12,77.88,104724750,0.59,77.74,78.25,77.59,0.008492782,0.004095979,0.009683507,0.434276763,1.584394533
03/08/12,77.43,129110730,2.13,76.38,77.57,76.02,0.020055756,0.007537376,-0.081578281,0.492182843,1.555730157
03/07/12,75.81,199629560,0.08,76.69,76.83,74.76,0.027285344,0.012333509,-0.432594372,0.344549352,1.047003024
03/06/12,75.75,202559610,-0.54,74.81,76.24,73.75,0.032944129,-0.017818254,-0.186209589,0.301284787,1.310019844
03/05/12,76.17,202280170,-2.20,77.92,78.21,75.14,0.040288025,0.000440212,0.289660474,0.609201041,1.556554354
03/02/12,77.88,107927610,0.13,77.75,78.11,77.50,0.007850636,-0.000422402,0.858870018,0.827887671,0.702284026
03/01/12,77.78,170813160,0.37,78.31,78.32,76.97,0.017337944,0.010563362,1.065943968,0.906070978,0.574881193
02/29/12,77.49,238000310,1.31,77.37,78.23,76.53,0.021956234,0.011486519,1.121693077,0.63722741,0.499621753
02/28/12,76.49,150096450,1.84,75.42,76.49,75.12,0.017855471,0.004184556,0.788779162,0.64241638,0.802837322
02/27/12,75.11,136895280,0.64,74.47,75.50,73.75,0.02324242,-0.002105588,0.928741609,0.644919912,1.052961026
02/24/12,74.63,103819940,1.17,74.24,74.70,74.09,0.008154563,0.006351714,0.796905325,0.585862894,1.135949597
02/23/12,73.77,142006340,0.65,73.58,73.98,72.79,0.016130404,0.003976318,0.746197988,0.815220242,1.12092641
02/22/12,73.29,120823770,-0.35,73.30,73.64,72.72,0.012513605,-0.003437797,0.152761743,0.91736099,1.776405105
02/21/12,73.55,151396420,2.54,72.41,73.55,72.02,0.020841061,0.009479805,0.496053597,1.057264859,1.819901232
02/17/12,71.73,133947170,-0.02,71.87,72.54,71.47,0.014876937,0.001792059,0.361098215,0.897066239,1.647757401
02/16/12,71.74,236137420,0.91,70.21,72.13,69.52,0.036359272,-0.012397793,0.374820464,0.999051738,1.644093527
02/15/12,71.10,376528030,-2.31,73.47,75.18,70.98,0.059075286,0.009421819,0.884242497,0.884370904,2.164494225
02/14/12,72.78,115482984,1.36,72.09,72.79,71.71,0.014839242,0.004098747,1.681960237,1.109439363,1.219898789
02/13/12,71.80,129301620,1.86,71.36,71.98,71.01,0.013410251,0.012382928,1.618476121,1.049547194,1.248448856
02/10/12,70.49,157825020,0.05,70.14,71.09,69.79,0.018381985,-0.004481294,1.433034262,0.991608422,1.272154762
02/09/12,70.45,221053610,3.46,68.68,70.96,68.65,0.032828473,0.008559316,1.623283012,1.046139107,1.068587141
02/08/12,68.10,101969270,1.67,67.21,68.11,67.10,0.014873663,0.003562097,0.884499311,0.654755158,0.692631073
02/07/12,66.98,79055266,1.05,66.46,67.11,66.37,0.011025489,0.002758842,0.536918489,1.111707447,0.630420644
02/06/12,66.28,62420594,0.93,65.48,66.43,65.46,0.01461088,-0.002827928,0.480618267,0.843205453,0.584308716
02/03/12,65.67,71717020,1.00,65.33,65.71,65.08,0.009658959,0.004790045,0.550182581,0.919020068,0.66658257
02/02/12,65.02,46698543,-0.23,65.13,65.31,64.85,0.00700909,-0.000635814,0.468995201,0.644659136,0.620965077
02/01/12,65.17,67510560,-0.06,65.49,65.57,65.08,0.007540662,0.004228001,0.425011006,0.636422571,0.687484176
01/31/12,65.21,97978016,0.77,65.08,65.46,64.72,0.011325775,0.005695216,1.686496405,0.746612499,2.624626926
01/30/12,64.72,94832070,1.28,63.67,64.84,63.63,0.01878542,-0.003510079,1.20579264,0.786495773,3.024943855
01/27/12,63.90,74971610,0.60,63.48,64.07,63.40,0.010530299,-0.000652219,1.287857555,0.620891816,3.033052175
01/26/12,63.52,81057690,-0.45,64.05,64.11,63.31,0.012707196,0.003805993,0.820323071,0.533839935,3.331818935
01/25/12,63.81,239565810,6.24,64.92,64.92,63.39,0.024000332,0.080944828,0.847834135,0.562985959,3.319205226
01/24/12,60.06,136909280,-1.64,60.73,60.73,59.94,0.013201595,-0.005402137,-0.193271407,-0.025599797,1.546586714
01/23/12,61.06,76515450,1.69,60.38,61.21,60.33,0.014389102,0.005638805,0.367198905,0.122292972,1.392441716
01/20/12,60.04,103492266,-1.74,61.07,61.07,59.96,0.018439212,-0.000607899,-0.046073922,0.057689451,1.193614904
01/19/12,61.11,65434453,-0.32,61.45,61.62,60.93,0.011359424,0.002423598,0.247356798,0.342876656,0.781902773
01/18/12,61.30,69197750,1.04,60.99,61.35,60.90,0.00738743,0.005321351,0.278137782,0.428310711,0.756760191
01/17/12,60.67,60724050,1.16,60.60,60.86,60.42,0.007134445,0.010457163,0.142071812,0.478300192,0.637690458
01/13/12,59.97,56539746,-0.37,59.96,60.06,59.81,0.004263845,-0.004010593,-0.122612962,0.358857246,0.283158708
01/12/12,60.20,53180906,-0.27,60.33,60.41,59.82,0.009848372,-0.000638987,0.161452825,0.457945822,0.551761602
01/11/12,60.36,53798055,-0.16,60.38,60.41,59.90,0.008377701,-0.001323126,0.438396514,0.389709975,0.621353481
01/10/12,60.46,64581760,0.36,60.84,60.86,60.21,0.010632312,0.009911523,0.578483639,0.485352588,0.523042436
01/09/12,60.25,98505810,-0.16,60.79,61.11,60.19,0.015175607,0.007339063,0.814528572,0.569482642,0.649674505
01/06/12,60.34,79596440,1.05,59.97,60.39,59.89,0.008357029,0.00416234,0.840327453,0.638440344,0.602196095
01/05/12,59.72,67816800,1.11,59.28,59.79,58.95,0.014065975,0.003652312,0.75443882,0.546404194,0.596235413
01/04/12,59.06,65061105,0.54,58.57,59.24,58.47,0.013061084,-0.002991073,0.341023435,0.794873095,0.917805388
01/03/12,58.75,75564720,1.54,58.49,58.93,58.43,0.008511052,0.010864189,0.392221537,0.772364057,0.938407959
12/30/11,57.86,44943707,-0.03,57.64,58.04,57.64,0.006888864,-0.003974079,0.324436712,0.673426332,0.842241901
12/29/11,57.87,54039040,0.62,57.63,57.95,57.22,0.012687552,0.001887517,0.436553234,0.643509891,0.820356093
12/28/11,57.52,57214223,-0.96,58.13,58.32,57.33,0.017161682,0.000885568,0.338369567,0.360214527,0.822894036
12/27/11,58.08,66308610,0.79,57.59,58.44,57.57,0.014931249,-0.000570233,1.248722754,0.378575095,1.368589212
12/23/11,57.62,67401960,1.20,57.10,57.66,57.07,0.010152959,0.002860437,1.152506578,0.254014078,1.424376223
12/22/11,56.94,50589110,0.53,56.71,57.02,56.59,0.007602574,0.001399929,1.022415952,0.209848163,1.448527394
12/21/11,56.64,65736680,0.13,56.67,56.76,56.00,0.013343533,0.001868882,0.850466547,0.197101923,1.56758592
12/20/11,56.56,84350695,3.59,55.39,56.59,55.32,0.022326029,0.014520865,0.382059486,0.137024032,2.098540417
12/19/11,54.60,58881910,0.31,54.64,54.98,54.35,0.011433528,0.003805577,-0.491572565,-0.274880381,1.096796605
12/16/11,54.43,105394375,0.55,54.34,54.88,54.22,0.012020335,0.003747218,-0.644478422,-0.221175057,1.006262522
12/15/11,54.13,64112125,-0.33,54.76,54.82,54.04,0.014329365,0.008259002,-0.602719626,-0.230436815,1.070452131
12/14/11,54.31,101788670,-2.22,55.24,55.34,53.95,0.025513552,-0.005426786,-0.4562627,-0.047637909,1.163364383
12/13/11,55.54,84784210,-0.77,56.14,56.49,55.30,0.021347199,0.002960387,-0.108011423,0.415221556,0.65333253
12/12/11,55.98,75266375,-0.45,55.95,56.27,55.64,0.011356599,-0.00492856,-0.058188198,0.414914565,0.596985348
12/09/11,56.23,74285810,0.76,56.12,56.29,55.86,0.007646969,0.005605913,0.202128308,0.8053229,0.662411617
12/08/11,55.81,94089020,0.40,55.92,56.50,55.75,0.013489988,0.006065419,0.141845996,0.636364372,0.610927856
12/07/11,55.58,76249945,-0.48,55.70,55.85,55.25,0.010736685,-0.00260906,0.360986883,0.343164507,0.869883078
12/06/11,55.85,70951016,-0.52,56.07,56.38,55.63,0.013428826,-0.001272258,0.938454536,0.5939882,1.102744306
12/05/11,56.14,89342120,0.85,56.21,56.63,55.77,0.015322751,0.009725419,0.888017328,0.488245203,1.188776521
12/02/11,55.67,94818290,0.46,55.69,56.23,55.51,0.012958531,0.004897853,1.408517491,0.337861702,1.648485822
12/01/11,55.42,96794805,1.50,54.65,55.57,54.39,0.021266698,0.000889615,1.130882749,0.100951403,1.940064071
11/30/11,54.60,101516730,2.41,54.47,54.61,54.04,0.01040293,0.021677396,0.325342131,-0.153384923,2.503312441
11/29/11,53.31,94007820,-0.78,53.69,54.12,52.89,0.023124232,-0.000744443,0.249521864,-0.142209455,2.428964934
11/28/11,53.73,86660840,3.45,53.19,53.82,52.90,0.01698933,0.024149372,0.088473077,-0.203933278,2.538225718
11/25/11,51.94,63689800,-0.93,52.63,53.02,51.90,0.021536401,0.003896588,-0.732794088,-0.564696465,1.705685351
11/23/11,52.43,107160470,-2.53,53.50,53.69,52.41,0.024414834,-0.005312012,-0.928979942,-0.726009729,1.788703421
11/22/11,53.79,102324310,2.03,53.00,53.99,52.99,0.018565178,0.005446952,-0.632111978,-0.742711889,1.566206053
11/21/11,52.72,112050610,-1.58,52.91,53.10,52.27,0.015636418,-0.012108614,-0.533940774,-0.783349365,1.776274842
11/18/11,53.56,93018790,-0.65,54.13,54.28,53.55,0.013628828,0.004000911,-0.496339634,-0.637932338,1.750354207
11/17/11,53.92,120030110,-1.91,54.85,54.94,53.64,0.024058698,-0.002053117,-0.396598843,-0.642697813,1.753297693
11/16/11,54.97,87302040,-1.04,55.61,55.88,54.90,0.017724861,0.001080254,-0.523039516,-0.308992903,1.906114131
11/15/11,55.55,107744830,2.52,54.40,55.64,54.21,0.025846766,0.004060465,-0.853311801,-0.181879664,2.146845268
11/14/11,54.18,108265490,-1.39,54.79,55.04,54.03,0.018588795,-0.002860041,-1.032757955,-0.638520641,1.804200004
11/11/11,54.95,163446000,-0.16,55.23,55.53,54.32,0.021943767,0.003608247,-0.779525042,-0.503360998,1.829574159
11/10/11,55.03,186245280,-2.55,56.72,56.74,54.59,0.039094548,0.004427241,-0.888796783,-0.481359959,1.799067248
11/09/11,56.47,139670920,-2.70,56.71,57.27,56.32,0.016848787,-0.022794965,-0.09494629,-0.124760619,1.760861354
11/08/11,58.03,100109870,1.63,57.46,58.29,57.37,0.015853122,0.006204122,0.489552474,0.215938371,1.00436664
11/07/11,57.10,67568590,-0.13,57.13,57.14,56.59,0.009681514,-0.00082442,-0.244283327,-0.143827124,1.271313608
11/04/11,57.18,75557016,-0.70,57.43,57.63,57.02,0.010693609,-0.002580207,-0.227196955,0.197267364,1.273848536
11/03/11,57.58,110381100,1.42,57.01,57.63,56.48,0.019946951,0.004177031,-0.073923135,0.205755074,1.248267762
11/02/11,56.77,82063660,0.23,57.16,57.21,56.44,0.013411937,0.00902873,-0.154574948,-0.01970365,1.135176427
11/01/11,56.64,132946860,-2.04,56.77,57.07,56.17,0.015838137,-0.018207435,-0.057675731,-0.601798486,1.194990893
10/31/11,57.83,96406305,-0.04,57.49,58.48,57.29,0.020455535,-0.006247726,-0.04337092,-0.343917643,1.165342931
10/28/11,57.85,80709720,0.06,57.57,58.05,57.50,0.009482609,-0.00417606,0.621731682,-0.387349719,1.890009758
10/27/11,57.81,123713305,1.02,58.22,58.43,57.41,0.017568998,0.01737389,0.485433283,-0.061526971,1.963410827
10/26/11,57.23,114075010,0.71,57.39,57.51,56.16,0.023462264,0.010030975,0.115167648,-0.008473428,2.011154892
10/25/11,56.82,107650195,-1.97,57.86,58.08,56.77,0.023053452,-0.001823688,-1.14592124,-0.032154638,3.180641726
10/24/11,57.97,125589020,3.28,56.60,58.07,56.49,0.027355358,0.008425194,-0.644464367,0.460260871,3.215388195
10/21/11,56.12,155310530,-0.62,56.87,57.02,55.82,0.02135571,0.00705778,-1.39643112,0.645970764,2.40451471
10/20/11,56.47,137382270,-0.83,57.14,57.19,56.32,0.015532133,0.003461946,-0.608487225,0.507095603,3.228136675
10/19/11,56.95,275998100,-5.59,57.34,58.35,56.83,0.026639457,-0.049474204,-0.132114504,0.566866512,3.360250076
10/18/11,60.32,220400100,0.54,60.25,60.69,59.43,0.020880918,0.00421445,1.081611964,1.280626242,1.44358662
10/17/11,60.00,171510700,-0.48,60.25,60.96,59.42,0.025619676,-0.000616133,1.564986108,1.170993448,1.610132082
10/14/11,60.29,143341730,3.32,59.55,60.29,59.32,0.01594789,0.020566508,2.688372648,1.042394043,1.780340973
10/13/11,58.35,106545805,1.55,57.85,58.35,57.55,0.013662057,0.006936994,1.622678431,0.473312503,2.675579278
10/12/11,57.46,155571020,0.47,58.19,58.46,57.16,0.022650956,0.017612215,1.265847528,0.155950588,2.803366435
10/11/11,57.18,151420500,2.95,56.08,57.60,55.93,0.029178837,0.009670517,1.47964052,0.052129726,2.768487981
10/10/11,55.54,110628270,5.14,54.16,55.54,54.03,0.027262694,0.025121748,0.777000788,-0.340111298,2.746934217
10/07/11,52.83,133904190,-2.01,53.68,53.96,52.64,0.025016123,-0.004213356,-0.603584562,-0.882122972,1.419446841
10/06/11,53.91,203145030,-0.23,53.33,54.97,53.11,0.034384159,-0.013007267,-0.676053424,-0.619805301,1.51498023
10/05/11,54.04,196617330,1.54,52.55,54.26,51.47,0.051606126,-0.012456373,-0.953946353,-0.846939969,1.540533849
10/04/11,53.21,308418880,-0.56,53.51,54.54,50.61,0.073986578,-8.01281E-05,-1.375381067,-1.032987108,0.793643846
10/03/11,53.51,167268970,-1.76,54.34,54.66,53.31,0.025277678,-0.002491395,-1.457223384,-0.932712293,0.704736245
09/30/11,54.47,137059220,-2.37,55.30,55.56,54.45,0.020219208,-0.008833294,-1.160661382,-0.478579229,0.842741665
09/29/11,55.80,162841140,-1.62,57.42,57.46,55.17,0.040965723,0.012367524,-0.563557177,-0.049868957,0.83072981
09/28/11,56.72,107463150,-0.56,57.17,57.68,56.64,0.018211054,0.002329254,-0.739933585,0.206357731,1.145608566
09/27/11,57.04,158124400,-0.97,58.39,58.46,56.87,0.028026857,0.01379066,-0.690593149,0.384391227,1.160322751
09/26/11,57.60,203218880,-0.28,57.12,57.71,55.90,0.031450827,-0.010982001,-0.408201203,0.604550183,1.244166329
09/23/11,57.76,136620610,0.62,57.18,58.11,57.12,0.01704177,-0.003832614,0.203502923,0.697668199,1.901497739
09/22/11,57.40,242120130,-2.50,57.29,58.55,56.67,0.032651472,-0.026956944,0.463819263,0.462574775,2.055173303
09/21/11,58.88,151493780,-0.32,59.95,60.23,58.86,0.023268773,0.014971618,1.152649047,0.718445275,1.218753608
09/20/11,59.06,193937300,0.44,59.32,60.41,58.74,0.02822587,0.008794256,1.459375602,0.860468488,0.91045838
09/19/11,58.80,205964770,2.78,56.71,59.03,56.46,0.043790632,-0.008739076,1.617301568,0.968372886,0.742980181
09/16/11,57.21,174622130,1.92,56.51,57.21,56.43,0.013665363,0.006565599,1.191833474,0.507282047,0.470571569
09/15/11,56.14,104454555,0.94,55.92,56.24,55.70,0.009568424,0.005471256,0.461330287,0.216660299,1.249817624
09/14/11,55.61,133680810,1.22,55.29,56.03,55.11,0.016568206,0.006239922,0.284241503,-0.00966567,1.227543755
09/13/11,54.95,110184470,1.23,54.59,55.17,54.32,0.015495839,0.005790448,0.261561374,-0.130831655,1.206880239
09/12/11,54.28,116957950,0.65,53.29,54.41,53.13,0.023635289,-0.01186816,0.319444203,-0.087419937,1.270318352
09/09/11,53.93,141269380,-1.73,54.85,55.14,53.57,0.029087662,-0.00054673,-0.17726938,0.111244394,1.560369181
09/08/11,54.88,104039450,0.05,54.63,55.52,54.62,0.016400306,-0.003985093,-0.028009688,0.219225359,1.401907661
09/07/11,54.85,87643770,1.10,55.08,55.09,54.57,0.009376714,0.015326246,-0.303572843,0.282812046,1.512626514
09/06/11,54.25,127424140,1.52,52.48,54.33,52.35,0.036472296,-0.017858561,-0.523224684,0.653901198,1.325394291
09/02/11,53.44,109791490,-1.83,53.53,54.00,53.12,0.016495185,-0.016507897,-0.494284077,0.513298335,1.381583954
09/01/11,54.43,85930734,-0.99,55.12,55.33,54.39,0.017373716,0.00257259,0.399758168,0.422752679,1.707533448
08/31/11,54.98,130688875,-1.32,55.80,56.01,54.55,0.02655718,0.001487269,0.466460407,0.143251207,1.645172212
08/30/11,55.71,104480250,0.01,55.46,55.98,55.17,0.014436272,-0.004410626,0.869196934,0.274511239,1.309869794
08/29/11,55.71,101313170,1.67,55.45,55.93,55.43,0.008975049,0.011992377,1.83102708,0.197579171,2.064855195
08/26/11,54.80,160368730,2.64,53.02,54.83,52.97,0.033889067,-0.006823239,1.520880746,0.201286321,2.207401438
08/25/11,53.39,217825100,-0.65,52.15,53.64,52.14,0.027962163,-0.029507164,0.445747189,0.025490859,2.765619744
08/24/11,53.74,156566890,0.69,53.35,54.14,52.94,0.022223335,-0.000347995,-0.179957993,0.366120155,3.365469706
08/23/11,53.37,164208580,4.81,51.47,53.38,51.00,0.044539632,0.010829261,-0.320174456,0.021134129,3.334596498
08/22/11,50.92,133826200,0.12,52.07,52.13,50.73,0.027466044,0.023818245,-1.435868738,0.128591694,1.738447972
08/19/11,50.86,193970550,-2.74,51.74,52.43,50.86,0.03089632,-0.010599631,-1.118308104,-0.429201388,2.18123572
08/18/11,52.29,212858300,-3.78,52.98,53.24,51.62,0.030815431,-0.025233964,-0.39476547,-0.254839764,2.108737572
08/17/11,54.35,110514945,-0.01,54.62,54.93,54.00,0.017138002,0.004809648,0.912198302,-0.26378592,1.385114962
08/16/11,54.35,124722140,-0.76,54.50,54.77,53.72,0.019212522,-0.004929503,0.362442713,-0.168625524,2.167455434
08/15/11,54.77,115135430,1.70,54.23,55.00,54.01,0.017944215,0.007002841,1.693052126,-0.28981165,3.130925117
08/12/11,53.86,132243440,0.88,54.01,54.23,53.46,0.01435051,0.011693801,0.259905328,-0.299536417,4.476240724
08/11/11,53.39,185491110,2.75,52.93,53.64,52.10,0.028712922,0.018779743,-0.114914058,-0.421774009,4.489739903
08/10/11,51.96,219662300,-2.76,53.02,53.52,51.79,0.033407547,-0.007646902,-1.439770142,-0.716622706,4.408762872
08/09/11,53.43,270645700,5.89,51.61,53.52,50.71,0.052431701,0.022904196,-0.699693761,-0.708907242,4.442340686
08/08/11,50.46,285951160,-5.46,51.67,52.54,50.43,0.041759802,-0.031930825,-2.272675425,-1.174580248,2.489293566
